Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Anonyme;France;;1 nuit ·  Février 2020;Février 2020;Groupe;Commentaire envoyé le 10 février 2020;Exceptionnel;10;La proximité des services , l’esthétisme,;;0;AnonymeFrancenanFévrier 2020GroupeCommentaire envoyé le 10 février 2020Exceptionnel;Santa_Fe
Azahara;Espagne;Chambre Standard Cars – Côté Rivière (2 Adultes + 2 Enfants);3 nuits ·  Décembre 2019;Décembre 2019;Famille;Commentaire envoyé le 10 février 2020;Exceptionnel;9,6;;;0;AzaharaEspagneChambre Standard Cars – Côté Rivière (2 Adultes + 2 Enfants)Décembre 2019FamilleCommentaire envoyé le 10 février 2020Exceptionnel;Santa_Fe
Frederic;Belgique;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Voyageur individuel;Commentaire envoyé le 10 février 2020;Superbe;8,8;;;0;FredericBelgiqueChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020Voyageur individuelCommentaire envoyé le 10 février 2020Superbe;Santa_Fe
Caroline;France;Chambre Standard Cars – Proche Installations Hôtelières (3 Adultes + 1 Enfant);2 nuits ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 10 février 2020;Bien ;7,0;;;0;CarolineFranceChambre Standard Cars – Proche Installations Hôtelières (3 Adultes + 1 Enfant)Janvier 2020FamilleCommentaire envoyé le 10 février 2020Bien ;Santa_Fe
Morgane;France;Chambre Standard Cars (4 Adultes);1 nuit ·  Février 2020;Février 2020;Groupe;Commentaire envoyé le 9 février 2020;Très bien;8,3;;;0;MorganeFranceChambre Standard Cars (4 Adultes)Février 2020GroupeCommentaire envoyé le 9 février 2020Très bien;Santa_Fe
Florian;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 9 février 2020;Très bien;8,0;;;0;FlorianFranceChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020CoupleCommentaire envoyé le 9 février 2020Très bien;Santa_Fe
Laurent;Belgique;Chambre Standard Cars (4 Adultes);1 nuit ·  Février 2020;Février 2020;Groupe;Commentaire envoyé le 9 février 2020;Fabuleux ;9,0;;;0;LaurentBelgiqueChambre Standard Cars (4 Adultes)Février 2020GroupeCommentaire envoyé le 9 février 2020Fabuleux ;Santa_Fe
Viviane;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 9 février 2020;Bien ;7,0;;;0;VivianeFranceChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 9 février 2020Bien ;Santa_Fe
Mario;Mexique;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 9 février 2020;INSTALACIONES;7,9;;;0;MarioMexiqueChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 9 février 2020INSTALACIONES;Santa_Fe
Anonyme;Royaume-Uni;;1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 9 février 2020;Fabuleux ;9,0;;;0;AnonymeRoyaume-UninanJanvier 2020FamilleCommentaire envoyé le 9 février 2020Fabuleux ;Santa_Fe
Pascal;France;Chambre Standard Cars (3 Adultes + 1 Enfant);1 nuit ·  Février 2020;Février 2020;Voyageur individuel;Commentaire envoyé le 9 février 2020;Très bien;8,0;;;0;PascalFranceChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020Voyageur individuelCommentaire envoyé le 9 février 2020Très bien;Santa_Fe
Anonyme;France;;1 nuit ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 9 février 2020;Bien ;7,1;La proximité avec le Parc Disneyland;Pas d’accès aux chaînes standard, l’insonorisation des chambres à revoir;0;AnonymeFrancenanFévrier 2020CoupleCommentaire envoyé le 9 février 2020Bien ;Santa_Fe
Sarah;Royaume-Uni;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 9 février 2020;Ok for 1 night but wouldn't book a whole package.;7,0;;;0;SarahRoyaume-UniChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 9 février 2020Ok for 1 night but wouldn't book a whole package.;Santa_Fe
Maxime;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 9 février 2020;Bien ;7,0;Personnel agréable. Ambiance disney. Restaurant sympa.;Un des 2 lits avait un matelas vraiment usé. On sent les ressorts...;0;MaximeFranceChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 9 février 2020Bien ;Santa_Fe
Rituais;Portugal;Chambre Standard Cars (2 Adultes + 2 Enfants);3 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 9 février 2020;Exceptionnel;10;;;0;RituaisPortugalChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 9 février 2020Exceptionnel;Santa_Fe
Laura;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 9 février 2020;Passable;5,0;;;0;LauraFranceChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 9 février 2020Passable;Santa_Fe
Aurelie;France;Chambre Standard Cars (3 Adultes + 1 Enfant);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 9 février 2020;Très bien;8,0;;;0;AurelieFranceChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 9 février 2020Très bien;Santa_Fe
Anonyme;Belgique;;1 nuit ·  Février 2020;Février 2020;Groupe;Commentaire envoyé le 9 février 2020;Exceptionnel;9,6;;;0;AnonymeBelgiquenanFévrier 2020GroupeCommentaire envoyé le 9 février 2020Exceptionnel;Santa_Fe
Anonyme;France;;1 nuit ·  Février 2020;Février 2020;Voyageur individuel;Commentaire envoyé le 8 février 2020;Très bien;8,0;"La décoration de la chambre.
Ça m'a permis de retourner en enfance.
J'étais venu pour le travail mais je reviendrai.";"D'être arrivé un peu tard le soir.
J'ai pas pu profiter du décor extérieur en arrivant et le lendemain il fallait que je pars tôt.";0;AnonymeFrancenanFévrier 2020Voyageur individuelCommentaire envoyé le 8 février 2020Très bien;Santa_Fe
Annabelle;France;Chambre Standard Cars (3 Adultes + 1 Enfant);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 8 février 2020;Très bien;8,0;Très bonne accueil malgré une heure d'arrivée très tardive;Rien pour se faire au moins un café dans la chambre;0;AnnabelleFranceChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 8 février 2020Très bien;Santa_Fe
Matt;Royaume-Uni;Chambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants);3 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 8 février 2020;Bien ;7,9;;;0;MattRoyaume-UniChambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 8 février 2020Bien ;Santa_Fe
Mitsuki;Japon;Chambre Standard Cars (4 Adultes);1 nuit ·  Février 2020;Février 2020;Groupe;Commentaire envoyé le 8 février 2020;Superbe;8,8;;;0;MitsukiJaponChambre Standard Cars (4 Adultes)Février 2020GroupeCommentaire envoyé le 8 février 2020Superbe;Santa_Fe
Leclercq;France;Chambre Standard Cars (4 Adultes);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 7 février 2020;Bien ;7,0;;;0;LeclercqFranceChambre Standard Cars (4 Adultes)Février 2020FamilleCommentaire envoyé le 7 février 2020Bien ;Santa_Fe
Manon;Pays-Bas;Chambre Standard Cars (3 Adultes + 1 Enfant);1 nuit ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 7 février 2020;Agréable;6,0;;;0;ManonPays-BasChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020CoupleCommentaire envoyé le 7 février 2020Agréable;Santa_Fe
Stela;Brésil;Chambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants);3 nuits ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 7 février 2020;Très bien;8,0;;;0;StelaBrésilChambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 7 février 2020Très bien;Santa_Fe
Fsantos13;Brésil;Chambre Standard Cars (3 Adultes + 1 Enfant);5 nuits ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 7 février 2020;Excelente estadia! Me hospedaria novamente neste hotel;9,0;;;1 ;Fsantos13BrésilChambre Standard Cars (3 Adultes + 1 Enfant)Janvier 2020FamilleCommentaire envoyé le 7 février 2020Excelente estadia! Me hospedaria novamente neste hotel;Santa_Fe
Guilhem;France;Chambre Standard Cars (3 Adultes + 1 Enfant);2 nuits ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 6 février 2020;Très bien;8,0;;;0;GuilhemFranceChambre Standard Cars (3 Adultes + 1 Enfant)Janvier 2020FamilleCommentaire envoyé le 6 février 2020Très bien;Santa_Fe
Jill;France;Chambre Standard Cars (4 Adultes);2 nuits ·  Février 2020;Février 2020;Groupe;Commentaire envoyé le 6 février 2020;Exceptionnel;10;Aussi proche du parc Disneyvilllage et Disneyland;;0;JillFranceChambre Standard Cars (4 Adultes)Février 2020GroupeCommentaire envoyé le 6 février 2020Exceptionnel;Santa_Fe
Anonyme;Royaume-Uni;;3 nuits ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 6 février 2020;Très bien;8,0;;;0;AnonymeRoyaume-UninanFévrier 2020CoupleCommentaire envoyé le 6 février 2020Très bien;Santa_Fe
Oceane;France;Chambre Standard Cars – Côté Rivière (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 6 février 2020;Bien ;7,0;Le thème;"La télé ne fonctionnait pas.
La douche avait un problème.";0;OceaneFranceChambre Standard Cars – Côté Rivière (2 Adultes + 2 Enfants)Février 2020CoupleCommentaire envoyé le 6 février 2020Bien ;Santa_Fe
Lindsey;La Réunion;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 6 février 2020;Agréable;6,7;;;0;LindseyLa RéunionChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 6 février 2020Agréable;Santa_Fe
Annabelle;France;Chambre Standard Cars (3 Adultes + 1 Enfant);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 5 février 2020;Bien ;7,5;;;0;AnnabelleFranceChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 5 février 2020Bien ;Santa_Fe
Antonio;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 5 février 2020;Passable;5,0;;;0;AntonioFranceChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 5 février 2020Passable;Santa_Fe
Rodrigo;Chili;Chambre Standard Cars – Proche Installations Hôtelières (3 Adultes + 1 Enfant);2 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 5 février 2020;Bien ;7,5;;;1 ;RodrigoChiliChambre Standard Cars – Proche Installations Hôtelières (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 5 février 2020Bien ;Santa_Fe
Anonyme;Belgique;;1 nuit ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 5 février 2020;Très bien;8,0;Lits, décors des chambres, personnel agréable;Certains éléments un peu vieux et cassé;0;AnonymeBelgiquenanFévrier 2020CoupleCommentaire envoyé le 5 février 2020Très bien;Santa_Fe
Koen;Belgique;Chambre Standard Cars (4 Adultes);1 nuit ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 5 février 2020;Fabuleux ;9,0;;;0;KoenBelgiqueChambre Standard Cars (4 Adultes)Février 2020CoupleCommentaire envoyé le 5 février 2020Fabuleux ;Santa_Fe
Giovanny;Espagne;Chambre Standard Cars (3 Adultes + 1 Enfant);3 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 5 février 2020;Bien ;7,1;;;0;GiovannyEspagneChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 5 février 2020Bien ;Santa_Fe
Sonia;Espagne;Chambre Standard Cars (3 Adultes + 1 Enfant);2 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 5 février 2020;Exceptionnel;10;;;0;SoniaEspagneChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 5 février 2020Exceptionnel;Santa_Fe
Anonyme;France;;1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 4 février 2020;Bien ;7,5;;;0;AnonymeFrancenanFévrier 2020FamilleCommentaire envoyé le 4 février 2020Bien ;Santa_Fe
Martha;Chili;Chambre Standard Cars (4 Adultes);2 nuits ·  Février 2020;Février 2020;Voyageur individuel;Commentaire envoyé le 4 février 2020;Nice place to stay, good value;10;;;0;MarthaChiliChambre Standard Cars (4 Adultes)Février 2020Voyageur individuelCommentaire envoyé le 4 février 2020Nice place to stay, good value;Santa_Fe
Miku;Japon;Chambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Couple;Commentaire envoyé le 4 février 2020;パリディズニーに行くならここに泊まるべき;8,3;;;0;MikuJaponChambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants)Janvier 2020CoupleCommentaire envoyé le 4 février 2020パリディズニーに行くならここに泊まるべき;Santa_Fe
Gozioso;France;Chambre Standard Cars (3 Adultes + 1 Enfant);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 4 février 2020;Bien ;7,5;;;0;GoziosoFranceChambre Standard Cars (3 Adultes + 1 Enfant)Janvier 2020FamilleCommentaire envoyé le 4 février 2020Bien ;Santa_Fe
Victoria;Espagne;Chambre Standard Cars (3 Adultes + 1 Enfant);2 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 4 février 2020;Exceptionnel;10;;;0;VictoriaEspagneChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 4 février 2020Exceptionnel;Santa_Fe
Chieda;Pays-Bas;Chambre Standard Cars (2 Adultes + 2 Enfants);2 nuits ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 4 février 2020;Très bien;8,0;;;0;ChiedaPays-BasChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 4 février 2020Très bien;Santa_Fe
Julien;France;Chambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 4 février 2020;Fabuleux ;9,0;;;0;JulienFranceChambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 4 février 2020Fabuleux ;Santa_Fe
Anonyme;Pays-Bas;;1 nuit ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 3 février 2020;Exceptionnel;10;;;0;AnonymePays-BasnanFévrier 2020CoupleCommentaire envoyé le 3 février 2020Exceptionnel;Santa_Fe
Dave;Pays-Bas;Chambre Standard Cars (2 Adultes + 2 Enfants);2 nuits ·  Janvier 2020;Janvier 2020;Couple;Commentaire envoyé le 3 février 2020;Très bien;8,0;;;0;DavePays-BasChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020CoupleCommentaire envoyé le 3 février 2020Très bien;Santa_Fe
Santhya;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Couple;Commentaire envoyé le 3 février 2020;Exceptionnel;10;;;0;SanthyaFranceChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020CoupleCommentaire envoyé le 3 février 2020Exceptionnel;Santa_Fe
Jacques;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Couple;Commentaire envoyé le 3 février 2020;Hôtel Disney à petit prix et très proche du parc;10;Bonne situation de l'hôtel, à 10 mn du parc par un joli chemin. chambre Cars très sympa.;RAS;0;JacquesFranceChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020CoupleCommentaire envoyé le 3 février 2020Hôtel Disney à petit prix et très proche du parc;Santa_Fe
Cindy;France;Chambre Standard Cars – Côté Rivière (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 3 février 2020;Agréable;6,0;La décoration et le personnel;Les repas;0;CindyFranceChambre Standard Cars – Côté Rivière (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 3 février 2020Agréable;Santa_Fe
Allia;France;Chambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 3 février 2020;Exceptionnel;10;Tout, l'hôtel, la décoration des chambres, la vue de nuit....;Ne sachant pas allumé le radiateur jai eu froid une partie de la nuit mais c'est un détail;0;AlliaFranceChambre Standard Cars – Proche Installations Hôtelières (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 3 février 2020Exceptionnel;Santa_Fe
Anonyme;France;;2 nuits ·  Février 2020;Février 2020;Groupe;Commentaire envoyé le 3 février 2020;Exceptionnel;9,6;Le fait de pouvoir arrivée très tard le soir, d’avoir tout les équipements qui fonctionnent également, ainsi que le décor très sympathique. De plus nous avons aimes profiter des boissons chaudes offertes par l’hôtel après une bonne journée au parc.;Le prix du petit déjeuner assez élevé.;0;AnonymeFrancenanFévrier 2020GroupeCommentaire envoyé le 3 février 2020Exceptionnel;Santa_Fe
Ana;Portugal;Chambre Standard Cars (4 Adultes);3 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 2 février 2020;Exceptionnel;10;;;0;AnaPortugalChambre Standard Cars (4 Adultes)Février 2020FamilleCommentaire envoyé le 2 février 2020Exceptionnel;Santa_Fe
Mathieu;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 2 février 2020;Très bien;8,0;Le décor et la chambre la propreté, la navette dans l hotel;Starbuck coffee ouvert 30 min en retard mais rien de bien grave;0;MathieuFranceChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 2 février 2020Très bien;Santa_Fe
Annie;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 2 février 2020;Très bien;8,0;;;0;AnnieFranceChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 2 février 2020Très bien;Santa_Fe
Quert10;Belgique;Chambre Standard Cars (3 Adultes + 1 Enfant);2 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 2 février 2020;Un super séjour;7,1;Rapport qualité prix impeccable. Moins cher qu'un hôtel partenaire alors que nous sommes en immersion au sein du resort. Les boissons chaudes gratuites sont aussi un plus non négligeable;Manque de personnel donc beaucoup d'attentes fin de journée alors que ce n'était pas encore le week-end . Que ce soit au bar ou au resto....;0;Quert10BelgiqueChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 2 février 2020Un super séjour;Santa_Fe
Beatriz;Espagne;Chambre Standard Cars (2 Adultes + 2 Enfants);2 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 2 février 2020;Bien ;7,9;;;0;BeatrizEspagneChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020FamilleCommentaire envoyé le 2 février 2020Bien ;Santa_Fe
Anonyme;France;;1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 2 février 2020;Très bien;8,0;;;0;AnonymeFrancenanJanvier 2020FamilleCommentaire envoyé le 2 février 2020Très bien;Santa_Fe
Tatiana;Royaume-Uni;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Février 2020;Février 2020;Couple;Commentaire envoyé le 2 février 2020;Fabuleux ;9,0;;;0;TatianaRoyaume-UniChambre Standard Cars (2 Adultes + 2 Enfants)Février 2020CoupleCommentaire envoyé le 2 février 2020Fabuleux ;Santa_Fe
Thierry06041968;France;Chambre Standard Cars – Côté Rivière (3 Adultes + 1 Enfant);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 1 février 2020;A oublier.;4,0;Je n’ai pas aimé.;En rentrant dans la chambre la chasse d’eau des toilettes fuillait. La chambre n’était pas très propre.;0;Thierry06041968FranceChambre Standard Cars – Côté Rivière (3 Adultes + 1 Enfant)Janvier 2020FamilleCommentaire envoyé le 1 février 2020A oublier.;Santa_Fe
Christos;Grèce;Chambre Standard Cars (3 Adultes + 1 Enfant);2 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 1 février 2020;Très bien;8,3;;;0;ChristosGrèceChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 1 février 2020Très bien;Santa_Fe
Jessica;France;Chambre Standard Cars (3 Adultes + 1 Enfant);1 nuit ·  Janvier 2020;Janvier 2020;Couple;Commentaire envoyé le 1 février 2020;Fabuleux ;9,2;L’accueil du personnel très agréable souriant et à notre écoute.;;0;JessicaFranceChambre Standard Cars (3 Adultes + 1 Enfant)Janvier 2020CoupleCommentaire envoyé le 1 février 2020Fabuleux ;Santa_Fe
Hs97;Pays-Bas;Chambre Standard Cars (3 Adultes + 1 Enfant);3 nuits ·  Février 2020;Février 2020;Famille;Commentaire envoyé le 1 février 2020;Passable;5,0;;;0;Hs97Pays-BasChambre Standard Cars (3 Adultes + 1 Enfant)Février 2020FamilleCommentaire envoyé le 1 février 2020Passable;Santa_Fe
Anonyme;France;;3 nuits ·  Janvier 2020;Janvier 2020;Couple;Commentaire envoyé le 1 février 2020;Agréable;6,0;"21e le petit déjeuner / personne!
Pas de bouilloire dans la chambre
Confort minimal";;0;AnonymeFrancenanJanvier 2020CoupleCommentaire envoyé le 1 février 2020Agréable;Santa_Fe
Anonyme;France;;1 nuit ·  Janvier 2020;Janvier 2020;Groupe;Commentaire envoyé le 31 janvier 2020;Bien ;7,9;;;0;AnonymeFrancenanJanvier 2020GroupeCommentaire envoyé le 31 janvier 2020Bien ;Santa_Fe
Pascal;Belgique;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 31 janvier 2020;Fabuleux ;9,0;;;0;PascalBelgiqueChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 31 janvier 2020Fabuleux ;Santa_Fe
Chantal;Pays-Bas;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 31 janvier 2020;Fabuleux ;9,2;;;0;ChantalPays-BasChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 31 janvier 2020Fabuleux ;Santa_Fe
Jean-claude;France;Chambre Standard Cars (4 Adultes);2 nuits ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 31 janvier 2020;Exceptionnel;10;Hôtel super comme annonce personnel sympa et avenant rapport qualité prix parfait;;0;Jean-claudeFranceChambre Standard Cars (4 Adultes)Janvier 2020FamilleCommentaire envoyé le 31 janvier 2020Exceptionnel;Santa_Fe
Anonyme;France;;1 nuit ·  Janvier 2020;Janvier 2020;Couple;Commentaire envoyé le 30 janvier 2020;Super séjour en couple;8,0;Situation par rapport au parc Disney, personnel de l'hôtel très accueillant et agréable, propreté de la chambre, la chambre spacieuse et comfortable, l'univers de l'hôtel qui nous met dans l'ambiance Disney.;;0;AnonymeFrancenanJanvier 2020CoupleCommentaire envoyé le 30 janvier 2020Super séjour en couple;Santa_Fe
Ornella;France;Chambre Standard Cars (3 Adultes + 1 Enfant);2 nuits ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 30 janvier 2020;une imersion à travers l hotel dans la thématique cars . route 66 .;9,0;"l hôtel est propre
personnel très souriant et disponible , parfait 
chambre en adéquation avec le thème cars ( super les enfants ravies ) 
le restaurant est bon , il y a du choix .
pas loin du parc Disney , facile à trouver";"le système informatique pas top : lors de notre enregistrement ils arrivaient pas à nous retrouver … 
notre numéro de réservation correspond pas à leurs système et il y a eu un soucis de frappe dans notre prénom ce qui à valu 10 minutes de recherches pour qu' il nous retrouve dans les réservations malgré qu' on avait toutes les preuves avec de réservations … 
mais a part cela top top top";0;OrnellaFranceChambre Standard Cars (3 Adultes + 1 Enfant)Janvier 2020FamilleCommentaire envoyé le 30 janvier 2020une imersion à travers l hotel dans la thématique cars . route 66 .;Santa_Fe
Fay;Royaume-Uni;Chambre Standard Cars (1 Adulte + 3 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 30 janvier 2020;Bien ;7,0;;;0;FayRoyaume-UniChambre Standard Cars (1 Adulte + 3 Enfants)Janvier 2020FamilleCommentaire envoyé le 30 janvier 2020Bien ;Santa_Fe
Aurelie;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 30 janvier 2020;Exceptionnel;10;;;0;AurelieFranceChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 30 janvier 2020Exceptionnel;Santa_Fe
Zhimin;Chine;Chambre Standard Cars (2 Adultes + 2 Enfants);2 nuits ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 30 janvier 2020;Très bien;8,3;;;1 ;ZhiminChineChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 30 janvier 2020Très bien;Santa_Fe
Anonyme;France;;1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 30 janvier 2020;Exceptionnel;10;L'hôtel cars;Quand vous arrivez en pleine nuit la réception est mal indiquée;0;AnonymeFrancenanJanvier 2020FamilleCommentaire envoyé le 30 janvier 2020Exceptionnel;Santa_Fe
Elliot;Belgique;Chambre Standard Cars (4 Adultes);1 nuit ·  Janvier 2020;Janvier 2020;Groupe;Commentaire envoyé le 29 janvier 2020;Fabuleux ;9,0;;;0;ElliotBelgiqueChambre Standard Cars (4 Adultes)Janvier 2020GroupeCommentaire envoyé le 29 janvier 2020Fabuleux ;Santa_Fe
Anonyme;Belgique;;1 nuit ·  Janvier 2020;Janvier 2020;Groupe;Commentaire envoyé le 29 janvier 2020;Fabuleux ;9,0;La distance par rapport au parc via le chemin pédestre. Les chambres de plein pied. La taille de la chambre.;La sbd un peu vieille: traces de calcaire.;0;AnonymeBelgiquenanJanvier 2020GroupeCommentaire envoyé le 29 janvier 2020Fabuleux ;Santa_Fe
Mayer;France;Chambre Standard Cars (2 Adultes + 2 Enfants);1 nuit ·  Janvier 2020;Janvier 2020;Famille;Commentaire envoyé le 29 janvier 2020;Très bien;8,0;;;0;MayerFranceChambre Standard Cars (2 Adultes + 2 Enfants)Janvier 2020FamilleCommentaire envoyé le 29 janvier 2020Très bien;Santa_Fe
