Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Kevin;France;Chambre Standard Woody's Roundup;1;Septembre 2021;Groupe;Commentaire envoyé le 3 septembre 2021;Réussite;9,0;Chambre Ok !;Volume audio TV bridé à 42° - on n'entend rien !;0;KevinFranceChambre Standard Woody's RoundupSeptembre 2021GroupeCommentaire envoyé le 3 septembre 2021Réussite;Cheyenne
Ezzat;Arabie saoudite;Chambre Standard Woody's Roundup;2;Septembre 2021;Famille;Commentaire envoyé le 2 septembre 2021;Exceptionnel;10;;;0;EzzatArabie saouditeChambre Standard Woody's RoundupSeptembre 2021FamilleCommentaire envoyé le 2 septembre 2021Exceptionnel;Cheyenne
Sophie;France;Chambre Standard Woody's Roundup;2;Septembre 2021;Voyageur individuel;Commentaire envoyé le 2 septembre 2021;Exceptionnel;10;;;0;SophieFranceChambre Standard Woody's RoundupSeptembre 2021Voyageur individuelCommentaire envoyé le 2 septembre 2021Exceptionnel;Cheyenne
Adèle;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Août 2021;Groupe;Commentaire envoyé le 31 août 2021;Séjour au top.;8,0;Le thème est très présent c’est super. Le personnel très aimable. La literie était très bien j’ai très bien dormi. On a pu faire des photos avec 2 personnages différents.;Les chambres sont mal isolées du coup j’entendais le coup de fil du voisin. Les toilettes sont dans la salle de bain ce qui n’est pas pratique mais je peux comprendre au vu de la taille de la chambre.;0;AdèleFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreAoût 2021GroupeCommentaire envoyé le 31 août 2021Séjour au top.;Cheyenne
Anonyme;Argentine;;2;Août 2021;Famille;Commentaire envoyé le 31 août 2021;Très bien;8,3;;;0;AnonymeArgentinenanAoût 2021FamilleCommentaire envoyé le 31 août 2021Très bien;Cheyenne
Xavier;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 30 août 2021;Agréable;6,0;"Dépaysement total dans cet hotel 
Très beaux bâtiments ,typique du western américain.
Personnels très accueillant.";"La possibilité de dîner au restaurant seulement à 18h alors qu’on loge à l’hotel…pas pratique du tour avec 2 enfants en bas âges
Les chambres sont petites et manquent d’équipements comme une bouilloire
Trop de queues au petits déjeuner";1;XavierFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 30 août 2021Agréable;Cheyenne
Chenu;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 30 août 2021;Je ne reviendrai pas à disneyland;5,0;Le grand écran télé. La rapidité du trajet de disneyland à l hotel en navette;"Les lits pas confortables. Le bruit
La douche avec un rideau plastique
L'odeur d'humidité 
Le prix de 23 euros par personne pour le petit déjeuner et 38 pour le diner";0;ChenuFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 30 août 2021Je ne reviendrai pas à disneyland;Cheyenne
Audrey;France;Chambre Woody's Roundup à Proximité des Installations;2;Août 2021;Famille;Commentaire envoyé le 30 août 2021;Hors du commun;8,0;Le cadre était top. Ambiance western garantie ! Et le personnel était très agréable.;Il manquait une théière et du thé+ café dans les chambres. Le prix des boissons à la machine était effrayant : 4€ pour un café !;0;AudreyFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 30 août 2021Hors du commun;Cheyenne
Jérôme;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 30 août 2021;Bon etablissement;8,0;"Proximite des parcs Disney
Deco de la chambre et de l’hotel en general";Prix excessif;0;JérômeFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 30 août 2021Bon etablissement;Cheyenne
William;Belgique;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 29 août 2021;Fabuleux ;9,0;L'ambiance de l'hôtel est vraiment un plus et le thème farwest est immersif. L'organisation du petit-déjeuner en ces temps covidiens est au top mais il vaut mieux arriver à l'ouverture pour raccourcir l'attente. Des 4 hôtels Disney testés, c'est clairement celui que je préfère.;;0;WilliamBelgiqueChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 29 août 2021Fabuleux ;Cheyenne
Maud;Pays-Bas;Chambre Woody's Roundup à Proximité des Installations;2;Août 2021;Groupe;Commentaire envoyé le 29 août 2021;Leuk ingerichte nette kamers in thema van Disney;7,0;;;0;MaudPays-BasChambre Woody's Roundup à Proximité des InstallationsAoût 2021GroupeCommentaire envoyé le 29 août 2021Leuk ingerichte nette kamers in thema van Disney;Cheyenne
Mm;Arabie saoudite;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;3;Juillet 2021;Couple;Commentaire envoyé le 29 août 2021;Mauvais;1,0;;;0;MmArabie saouditeChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJuillet 2021CoupleCommentaire envoyé le 29 août 2021Mauvais;Cheyenne
A;France;Chambre Standard Woody's Roundup;1;Août 2021;Couple;Commentaire envoyé le 28 août 2021;Très bien;8,0;;;0;AFranceChambre Standard Woody's RoundupAoût 2021CoupleCommentaire envoyé le 28 août 2021Très bien;Cheyenne
Anonyme;France;;2;Août 2021;Couple;Commentaire envoyé le 27 août 2021;Très bien;8,0;;;0;AnonymeFrancenanAoût 2021CoupleCommentaire envoyé le 27 août 2021Très bien;Cheyenne
Julie;France;Chambre Standard Woody's Roundup;2;Août 2021;Famille;Commentaire envoyé le 26 août 2021;Très bien;8,0;;;0;JulieFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 26 août 2021Très bien;Cheyenne
Pascale;Belgique;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 25 août 2021;Très bien;8,0;;;0;PascaleBelgiqueChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 25 août 2021Très bien;Cheyenne
Michel;Allemagne;Chambre Woody's Roundup à Proximité des Installations;3;Août 2021;Famille;Commentaire envoyé le 25 août 2021;je suis déjà venu, et je reviendrais.;9,0;Malgré le covid, personnel très professionnel, polis, courtois, etc...;Parking pour handicapé autorisé 30 mn, et après obligé de se garer sue la pelouse à 500 mètres.;1;MichelAllemagneChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 25 août 2021je suis déjà venu, et je reviendrais.;Cheyenne
Natalia;États-Unis;Chambre Woody's Roundup à Proximité des Installations;2;Août 2021;Famille;Commentaire envoyé le 23 août 2021;NEEDS RENOVATION;4,0;;;0;NataliaÉtats-UnisChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 23 août 2021NEEDS RENOVATION;Cheyenne
Brigitte;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 23 août 2021;Super séjour;9,0;Parfait;Tout apprécié;0;BrigitteFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 23 août 2021Super séjour;Cheyenne
Martine;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 22 août 2021;Exceptionnel;10;;;0;MartineFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 22 août 2021Exceptionnel;Cheyenne
Tiphanie;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Août 2021;Famille;Commentaire envoyé le 21 août 2021;Fabuleux ;9,0;;;0;TiphanieFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreAoût 2021FamilleCommentaire envoyé le 21 août 2021Fabuleux ;Cheyenne
Brigitte;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 20 août 2021;Parfait;9,0;Tout;Rien;0;BrigitteFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 20 août 2021Parfait;Cheyenne
Pascale;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 19 août 2021;Hors de prix ! Plus de 400€ Pour 1 nuit 1 chambre (moche) sans entrée parc ni repas !;1,0;Plus de 400€ pour une nuit à l’hôtel Cheyenne. Sans les accès au parc , ni le petit déjeuner ni le dîner évidemment ! Pour une chambre assez moche avec un lit double et deux lits gigognes ..(.nous étions trois) lorsque tout ça est installé on ne peut plus se retourner !!! Le repas est à 35 € par personne!!!! Il faut y rajouter bien entendu les boissons si on veut prendre un apéro ou une bière , à des tarifs défiant toute concurrence 😉! Le buffet est à volonté mais c’est tellement infect et bas de gamme qu’il faut réellement avoir très faim pour vouloir être resservi !!!! Et pour finir en beauté, un petit déjeuner à 25 € par personne 😂😂😂Que nous avons préféré éviter !!! Voilà Bon séjour !;;1;PascaleFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 19 août 2021Hors de prix ! Plus de 400€ Pour 1 nuit 1 chambre (moche) sans entrée parc ni repas !;Cheyenne
Thierry;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Août 2021;Famille;Commentaire envoyé le 19 août 2021;Fabuleux ;9,0;;;0;ThierryFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreAoût 2021FamilleCommentaire envoyé le 19 août 2021Fabuleux ;Cheyenne
Alexis;France;Chambre Standard Woody's Roundup;1;Août 2021;Groupe;Commentaire envoyé le 18 août 2021;Exceptionnel;10;;;0;AlexisFranceChambre Standard Woody's RoundupAoût 2021GroupeCommentaire envoyé le 18 août 2021Exceptionnel;Cheyenne
Hanne;Belgique;Chambre Standard Woody's Roundup;2;Août 2021;Couple;Commentaire envoyé le 18 août 2021;Fabuleux ;9,0;;;0;HanneBelgiqueChambre Standard Woody's RoundupAoût 2021CoupleCommentaire envoyé le 18 août 2021Fabuleux ;Cheyenne
Brigitte;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 18 août 2021;Super;10;;;0;BrigitteFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 18 août 2021Super;Cheyenne
Rafael;Pérou;Chambre Standard Woody's Roundup;3;Août 2021;Famille;Commentaire envoyé le 17 août 2021;El Hotel es excelente;10;;;0;RafaelPérouChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 17 août 2021El Hotel es excelente;Cheyenne
Melanie;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 17 août 2021;Très bien;8,0;;;0;MelanieFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 17 août 2021Très bien;Cheyenne
Hiromi;Belgique;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;2;Août 2021;Famille;Commentaire envoyé le 16 août 2021;Très bien;8,0;;;0;HiromiBelgiqueChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreAoût 2021FamilleCommentaire envoyé le 16 août 2021Très bien;Cheyenne
Virginie;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 16 août 2021;Fabuleux ;9,0;;;0;VirginieFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 16 août 2021Fabuleux ;Cheyenne
Pascal;France;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 16 août 2021;Agréable;6,0;;;0;PascalFranceChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 16 août 2021Agréable;Cheyenne
Catherine;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 15 août 2021;Exceptionnel;10;Tout;;0;CatherineFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 15 août 2021Exceptionnel;Cheyenne
Anonyme;Allemagne;;1;Août 2021;Famille;Commentaire envoyé le 15 août 2021;Top Hotel, klasse Atmosphäre!;10;;;0;AnonymeAllemagnenanAoût 2021FamilleCommentaire envoyé le 15 août 2021Top Hotel, klasse Atmosphäre!;Cheyenne
Jose;Allemagne;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 12 août 2021;キャラクターグリーティングあり;7,0;;;1;JoseAllemagneChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 12 août 2021キャラクターグリーティングあり;Cheyenne
Dav;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 12 août 2021;Très bien;8,0;;;0;DavFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 12 août 2021Très bien;Cheyenne
Pesang;Suisse;Chambre Standard Woody's Roundup;2;Août 2021;Famille;Commentaire envoyé le 12 août 2021;Passable;5,0;;;0;PesangSuisseChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 12 août 2021Passable;Cheyenne
Marc;Brésil;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Août 2021;Famille;Commentaire envoyé le 12 août 2021;Aucun charme;6,0;Le petit déjeuner et le personnel y afférent;"Le personnel d’accueil 
Hôtel sans âme, à la limite « usine » avec un prix de la chambre exorbitant.";0;MarcBrésilChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreAoût 2021FamilleCommentaire envoyé le 12 août 2021Aucun charme;Cheyenne
Miyashita;Pologne;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;2;Août 2021;Famille;Commentaire envoyé le 12 août 2021;Passable;5,0;;;0;MiyashitaPologneChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreAoût 2021FamilleCommentaire envoyé le 12 août 2021Passable;Cheyenne
Wiesener;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 12 août 2021;Passable;5,0;Décoration de la chambre et de lhotel;"Chambre très chère pour un minimum d’option 
(Pas toutes les chaînes tv, pas de bouilloire, cafetière, pas d’animations le soir, repas très cher pour se que l’on nous sert, pas de peignoirs ni de chaussons)";0;WiesenerFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 12 août 2021Passable;Cheyenne
Virginie;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 12 août 2021;Très bien;8,0;Décoration. Propreté.;Trop de monde au petit déjeuner.;0;VirginieFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 12 août 2021Très bien;Cheyenne
Sylvain;France;Chambre Standard Woody's Roundup;1;Août 2021;Famille;Commentaire envoyé le 11 août 2021;Passable;5,0;Le style cowbow;"Le lit.
Pas du tout confortable 
Impossible d'ouvrir les fenêtres";0;SylvainFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 11 août 2021Passable;Cheyenne
Marjorie;France;Chambre Standard Woody's Roundup;1;Août 2021;Couple;Commentaire envoyé le 10 août 2021;Exceptionnel;10;La thématique de l’hôtel;Rien.;0;MarjorieFranceChambre Standard Woody's RoundupAoût 2021CoupleCommentaire envoyé le 10 août 2021Exceptionnel;Cheyenne
Morena;Italie;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 10 août 2021;Très bien;8,0;;;0;MorenaItalieChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 10 août 2021Très bien;Cheyenne
Sophie;France;Chambre Standard Woody's Roundup;3;Juillet 2021;Famille;Commentaire envoyé le 10 août 2021;Très bien;8,0;;;0;SophieFranceChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 10 août 2021Très bien;Cheyenne
Chiara;Italie;Chambre Standard Woody's Roundup;2;Août 2021;Couple;Commentaire envoyé le 9 août 2021;Fabuleux ;9,0;;;0;ChiaraItalieChambre Standard Woody's RoundupAoût 2021CoupleCommentaire envoyé le 9 août 2021Fabuleux ;Cheyenne
Florie;Belgique;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Juillet 2021;Groupe;Commentaire envoyé le 9 août 2021;Cast du restaurant au top.;8,0;La grande sympathie des cast du restaurant, même si par contre les plats étaient très moyen pour le prix.;Le manque de communication entre la direction et les cast de l'accueil qui n'étaient même pas au courant que l'on ne devait pas réserver nos accès étant pass annuel, comme on logeait dans un hôtel du parc.;0;FlorieBelgiqueChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJuillet 2021GroupeCommentaire envoyé le 9 août 2021Cast du restaurant au top.;Cheyenne
Michal;Pologne;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;2;Juillet 2021;Famille;Commentaire envoyé le 8 août 2021;Fabuleux ;9,0;;;0;MichalPologneChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJuillet 2021FamilleCommentaire envoyé le 8 août 2021Fabuleux ;Cheyenne
Anton;France;Chambre Double/Lit Gigogne Woody's Roundup - Côté Rivière;1;Juillet 2021;Famille;Commentaire envoyé le 7 août 2021;Passable;5,0;"L accueil par les cast members, le starbuck.
Le calme";Chambre sombre et semblant vétuste;0;AntonFranceChambre Double/Lit Gigogne Woody's Roundup - Côté RivièreJuillet 2021FamilleCommentaire envoyé le 7 août 2021Passable;Cheyenne
Martine;France;Chambre Standard Woody's Roundup;2;Août 2021;Famille;Commentaire envoyé le 6 août 2021;Très bien;8,0;;;0;MartineFranceChambre Standard Woody's RoundupAoût 2021FamilleCommentaire envoyé le 6 août 2021Très bien;Cheyenne
Tatiana;Belgique;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 6 août 2021;Exceptionnel;10;;;0;TatianaBelgiqueChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 6 août 2021Exceptionnel;Cheyenne
Hiroki;Suisse;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 4 août 2021;Très bien;8,0;;;0;HirokiSuisseChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 4 août 2021Très bien;Cheyenne
Joel;Belgique;Chambre Standard Woody's Roundup;2;Août 2021;Couple;Commentaire envoyé le 4 août 2021;Séjour à l'hôtel cheyenne;8,0;Le cadre et la déco de l'hôtel, la rapidité pour être dans les parcs, la propreté et surtout un personnel efficace et souriant 😃;"La proximité de la chambre par rapport à la porte d'entrée du bâtiment. Nous entendions chaque fois la porte qui se fermait. 
Notre chambre était à la hauteur du fumoir à l'extérieur d'où impossibilité d'ouvrir la fenêtre de la chambre.
Les tentures étaient trop petites!!";0;JoelBelgiqueChambre Standard Woody's RoundupAoût 2021CoupleCommentaire envoyé le 4 août 2021Séjour à l'hôtel cheyenne;Cheyenne
Mahomed;Portugal;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 4 août 2021;Très bien;8,0;;;0;MahomedPortugalChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 4 août 2021Très bien;Cheyenne
François;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 4 août 2021;Mauvais;1,0;;;0;FrançoisFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 4 août 2021Mauvais;Cheyenne
Khalifa;Qatar;Chambre Standard Woody's Roundup;4;Août 2021;Couple;Commentaire envoyé le 3 août 2021;جيدة لوجود العائلة وخدمات ديزني;5,0;;;2;KhalifaQatarChambre Standard Woody's RoundupAoût 2021CoupleCommentaire envoyé le 3 août 2021جيدة لوجود العائلة وخدمات ديزني;Cheyenne
Vincent;France;Chambre Woody's Roundup à Proximité des Installations;3;Juillet 2021;Famille;Commentaire envoyé le 2 août 2021;Déception. Pour ce prix franchement je n'y retournerai pas c'est certain!;3,0;la localisation est intéressante, les navettes sont pratiques et le personnel accueillant.;"- un lit bébé sans matelas (eh non cher équipe du cheyenne le fond d'un lit parapluie n'est pas un matelas)
- pas de barrière de lit pour les enfants
- l'eau chaude pas vraiment chaude et douche qui change de température
- pas de bouilloire et eau chaude pour boisson payante (23 centimes certes mais on se dit ""encore"")
- les lits sont petits pour deux adultes de corpulence moyenne et la couette bien trop petite";1;VincentFranceChambre Woody's Roundup à Proximité des InstallationsJuillet 2021FamilleCommentaire envoyé le 2 août 2021Déception. Pour ce prix franchement je n'y retournerai pas c'est certain!;Cheyenne
Katherine;France;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 2 août 2021;vraiment bien;8,0;Chambre très agréable, personnel agréable et soucieux d'aider / rendre service;Parking trop petit, pas assez de places (manque cruel de places notamment handicapé);0;KatherineFranceChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 2 août 2021vraiment bien;Cheyenne
Marie;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Famille;Commentaire envoyé le 2 août 2021;Exceptionnel;10;La chambre était conforme à nos attentes. Nous étions en bout de couloir donc très au calme. Nous t reviendrons sans hésiter.;Rien;0;MarieFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021FamilleCommentaire envoyé le 2 août 2021Exceptionnel;Cheyenne
Alice;France;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 1 août 2021;Fabuleux ;9,0;Le sens du détail dans la déco, l'accueil parfait, le saloon pour boire un verre après les parcs, la chambre propre.;Le prix un peu élevé.;0;AliceFranceChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 1 août 2021Fabuleux ;Cheyenne
Estelle;France;Chambre Woody's Roundup à Proximité des Installations;1;Août 2021;Groupe;Commentaire envoyé le 1 août 2021;Week-end entre amis;8,0;"L’esprit western (extérieur comme intérieur) c’est très bien fait et nous avons l’impression d’être plongé dans cette époque! La chambre était très sympathique. Le soir nous n’avons pas pris la navette, retour à pied et très rapide l’accès.
Seul point à revoir : emplacement de parking";Rien à signaler;0;EstelleFranceChambre Woody's Roundup à Proximité des InstallationsAoût 2021GroupeCommentaire envoyé le 1 août 2021Week-end entre amis;Cheyenne
Björn;Belgique;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 30 juillet 2021;Très bien;8,0;;;0;BjörnBelgiqueChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 30 juillet 2021Très bien;Cheyenne
Audrey;Belgique;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 30 juillet 2021;Très bien;8,0;;;0;AudreyBelgiqueChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 30 juillet 2021Très bien;Cheyenne
Aamir;Arabie saoudite;Chambre Standard Woody's Roundup;2;Juillet 2021;Famille;Commentaire envoyé le 30 juillet 2021;Good place for a couple of nights;7,0;;;0;AamirArabie saouditeChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 30 juillet 2021Good place for a couple of nights;Cheyenne
Marieke;Pays-Bas;Chambre Standard Woody's Roundup;2;Juillet 2021;Famille;Commentaire envoyé le 29 juillet 2021;Bien ;7,0;;;0;MariekePays-BasChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 29 juillet 2021Bien ;Cheyenne
Anonyme;France;;1;Juillet 2021;Famille;Commentaire envoyé le 29 juillet 2021;Hôtel sympathique;8,0;La proximité avec le parc, le décor qui met dans l’ambiance de toys story , tres sympa , les enfants ont des étoiles dans les yeux des l’arrivée , c’est propre et calme;Le restaurant de l’hôtel ! C’est vraiment le seul bémol , le service était long , il manquait la moitié des ingrédients dans notre assiette, je pense que les saisonniers étaient malheureusement dépassés par le nombre de personnes présentes ce jour là;0;AnonymeFrancenanJuillet 2021FamilleCommentaire envoyé le 29 juillet 2021Hôtel sympathique;Cheyenne
Hidetoshi;Allemagne;Chambre Standard Woody's Roundup;3;Juillet 2021;Famille;Commentaire envoyé le 28 juillet 2021;魔法から冷めたくなければいいのかも。;6,0;;;1;HidetoshiAllemagneChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 28 juillet 2021魔法から冷めたくなければいいのかも。;Cheyenne
Jenny;France;Chambre Standard Woody's Roundup;2;Juillet 2021;Famille;Commentaire envoyé le 27 juillet 2021;Fabuleux ;9,0;;;0;JennyFranceChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 27 juillet 2021Fabuleux ;Cheyenne
Daisuke;Belgique;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 27 juillet 2021;Très bien;8,0;;;0;DaisukeBelgiqueChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 27 juillet 2021Très bien;Cheyenne
Kay;Allemagne;Chambre Standard Woody's Roundup;2;Juillet 2021;Famille;Commentaire envoyé le 25 juillet 2021;Exceptionnel;10;;;0;KayAllemagneChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 25 juillet 2021Exceptionnel;Cheyenne
Sn;Royaume-Uni;Chambre Woody's Roundup à Proximité des Installations;2;Juillet 2021;Couple;Commentaire envoyé le 24 juillet 2021;Passable;5,0;;;0;SnRoyaume-UniChambre Woody's Roundup à Proximité des InstallationsJuillet 2021CoupleCommentaire envoyé le 24 juillet 2021Passable;Cheyenne
Anonyme;France;;1;Juillet 2021;Famille;Commentaire envoyé le 22 juillet 2021;Hôtel bien situé - très bon séjour;9,0;;;0;AnonymeFrancenanJuillet 2021FamilleCommentaire envoyé le 22 juillet 2021Hôtel bien situé - très bon séjour;Cheyenne
Anne;France;Chambre Woody's Roundup à Proximité des Installations;1;Juillet 2021;Famille;Commentaire envoyé le 22 juillet 2021;Décevant;4,0;Literie confortable et décor agréable .;"Chambre non faite , cendre de cigarette dans les wc.
Dessus de lit jeté …";0;AnneFranceChambre Woody's Roundup à Proximité des InstallationsJuillet 2021FamilleCommentaire envoyé le 22 juillet 2021Décevant;Cheyenne
Guillaume;Belgique;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 21 juillet 2021;Exceptionnel;10;;;0;GuillaumeBelgiqueChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 21 juillet 2021Exceptionnel;Cheyenne
Mélanie;France;Chambre Standard Woody's Roundup;1;Juillet 2021;Couple;Commentaire envoyé le 20 juillet 2021;Mis à part quelques détails nous avons passer un super séjours dans cet hôtel. Merci !;9,0;L’accueil, l’ambiance, la proximité du parc, les décors… tout était très agréable à ce niveau;"Le côté un peu « vieillot » de l’hôtel, l’aspect usé et pas très propre de certain lieux (chambres/couloirs..) 
L’extérieur de l’hôtel n’est pas assez thématisé (places vide comme si il manquait quelque chose…)";1;MélanieFranceChambre Standard Woody's RoundupJuillet 2021CoupleCommentaire envoyé le 20 juillet 2021Mis à part quelques détails nous avons passer un super séjours dans cet hôtel. Merci !;Cheyenne
Andrew;Allemagne;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 20 juillet 2021;Great facilities, basic bedrooms;7,0;;;0;AndrewAllemagneChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 20 juillet 2021Great facilities, basic bedrooms;Cheyenne
Alexis;France;Chambre Standard Woody's Roundup;1;Juillet 2021;Famille;Commentaire envoyé le 19 juillet 2021;Exceptionnel;10;"Le nouveau mode de buffet que ce soit pour le petit-déjeuner ou le repas midi ou soir est beaucoup plus plaisant, rapide, fluide car apporter directement par un Cast Member.
Je trouve que ce nouveau mode donne un nouveau dynamisme à l'hôtel.
La chambre était très bien situé, les cast members ont été très dynamiques, souriant et à l'écoute.";;0;AlexisFranceChambre Standard Woody's RoundupJuillet 2021FamilleCommentaire envoyé le 19 juillet 2021Exceptionnel;Cheyenne
Anonyme;France;;2;Juillet 2021;Famille;Commentaire envoyé le 19 juillet 2021;Agréable;6,0;;;0;AnonymeFrancenanJuillet 2021FamilleCommentaire envoyé le 19 juillet 2021Agréable;Cheyenne
